work_year,job_title,job_category,salary,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Machine Learning Engineer,Machine Learning and AI,234000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,208000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,211000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,185000,United States,Senior,Full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,118800,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,262000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,245000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,190000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,150000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,264400,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,176300,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,169500,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,138000,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,125000,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,115000,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,297300,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,198200,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,214872,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,186846,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,149500,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,127075,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,162000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,111000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,280000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,182750,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,193000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,110000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,202600,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,168800,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,164000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,240000,Ukraine,Senior,Full-time,Remote,Ukraine,M
2023,Machine Learning Engineer,Machine Learning and AI,220000,Ukraine,Senior,Full-time,Remote,Ukraine,M
2023,Data Scientist,Data Science and Research,168000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,297300,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,198200,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,190000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,156000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,216000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,184000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,192000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,164000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,227700,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,154836,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,168000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,115000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Science Engineer,Data Science and Research,130000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Science Engineer,Data Science and Research,113000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,136000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,104000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,192000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,164000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,220000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,163000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,168000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,135000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,115000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,110000,United States,Mid-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,145000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,116000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,175564,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,144854,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,151300,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,126100,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,202600,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,168800,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,180000,United States,Executive,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,125000,United States,Executive,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,125000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,115000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,202000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,204000,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,127500,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,206000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,175100,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,122500,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,190000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,136000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,104000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,101570,United States,Senior,Full-time,Remote,United States,M
2023,Data Modeler,Data Architecture and Modeling,155000,United States,Senior,Full-time,Remote,United States,L
2023,Data Modeler,Data Architecture and Modeling,130000,United States,Senior,Full-time,Remote,United States,L
2023,Data Scientist,Data Science and Research,240000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,230000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,153000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,204000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,127500,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,120000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,158000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,108000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,240000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,130000,United States,Senior,Full-time,Remote,United States,M
